movie_id,genre_id
1481975,10751
1547524,53
1547524,27
1563912,18
1563912,10749
1563912,878
7443,16
7443,35
7443,10751
1563925,99
1547548,28
1547548,53
1547548,18
1318172,35
1318172,16
1318172,18
1400093,99
1400093,10752
1563934,16
1563934,10751
1563934,878
1563934,28
1236265,18
1416490,18
1416490,9648
1563947,99
1383731,28
1383731,53
89403,27
89403,35
1203524,18
1203524,10749
400710,18
400710,27
400710,53
1514822,18
1482065,99
1563989,18
433498,12
433498,80
433498,18
1318234,18
7516,28
7516,35
7516,80
7516,18
1563996,9648
1563996,53
1563996,10770
1564000,35
1564000,10749
1564000,10770
1564001,10749
1564001,10770
1564004,10749
1564004,10770
1514854,27
1564010,99
1564011,27
1564011,10402
957805,10770
957805,35
957805,10749
1465711,99
1465711,10402
1269104,18
1564016,99
1351027,99
1564020,99
1564028,99
1351037,27
1351037,9648
1564040,99
1482121,99
56715,35
56715,14
56715,878
1416589,18
1564044,27
1564044,18
1564044,53
1564046,99
974228,18
1547670,18
1547670,10749
1564054,99
1498520,28
1498520,12
1498520,53
1285530,16
23963,27
23963,9648
23963,878
974236,18
1564061,53
1564061,14
1318304,10402
1318304,10749
1318304,35
1318308,28
1318308,53
1318308,80
1416613,10751
957863,18
1564071,16
1547689,99
1318314,10749
1318314,14
1318314,878
548275,14
548275,878
1400244,35
1400244,80
1400244,14
1465781,99
1564085,16
1465783,16
1416636,10749
1416636,35
1433027,27
1433027,53
1564102,10402
1301962,18
1482187,35
1482187,18
1482187,878
1220048,99
1400272,18
1400272,10402
1564115,99
24021,12
24021,14
24021,18
24021,10749
1514972,9648
1514972,18
1514972,53
1564124,18
1187294,35
1187294,10751
1433055,27
1433055,53
1564134,99
712167,18
1564138,16
1564140,16
1531376,10749
1531376,35
1564146,18
1547764,14
1564151,18
1547768,99
1564155,18
1564157,35
1564157,18
1564157,10402
1564157,27
1564157,10749
1564157,878
1187326,16
1187326,35
1187326,10751
1433087,18
1433087,10402
1433087,10749
1367551,27
1367551,12
1367551,35
1400320,18
1482242,878
1482242,53
1482242,27
1367555,18
1367555,36
1367558,18
1367558,35
1367558,9648
1367558,53
1564170,18
1564170,35
1367563,53
1367563,27
1367563,9648
1564172,99
1400336,35
1400336,10749
1318417,18
1564176,12
1564176,28
1285660,35
1285660,10749
1285660,28
1433117,28
1433117,18
1269278,14
1269278,10751
1269278,12
1433124,27
1302066,35
1302066,10751
1302066,14
24122,10749
24122,35
1547836,99
1400381,99
1400381,10402
1564228,80
1564228,10770
1547852,18
1433164,35
1433164,18
925263,35
1449553,10770
1449553,53
1367642,18
1367642,10749
1547875,18
1547875,10751
319075,99
319075,10402
1564261,53
1547881,28
1547881,80
1498729,99
1154668,18
1547885,10749
1547885,35
1416814,12
1416814,10751
1416814,14
1564284,18
1482365,10402
1564289,99
1564289,28
1564289,12
1564292,99
1564294,18
1482377,18
1482377,35
1547913,10751
1547915,10749
1564297,99
1547917,10749
1547918,10749
1564299,18
1547920,10749
1547921,10749
1384082,10751
1384082,18
1547922,10749
1547925,10749
1547926,10749
1547927,10749
1564305,35
1547929,10749
1564306,16
1564306,10751
1564306,35
1171094,14
1171094,10749
1269399,35
1564310,99
1531551,10751
1531551,18
1531551,53
1564324,18
1154728,18
1154728,35
1564335,16
1384112,18
1564343,99
1564346,99
1564346,80
1416893,18
1564349,27
1564355,80
1564355,35
1564357,18
1564357,10749
1171145,80
1171145,53
1564367,35
1564367,53
1564367,878
1531600,16
1531600,878
1171153,18
1171153,36
1171153,10402
1416925,27
1564387,18
1564387,99
1416939,14
1449709,35
1122030,28
1122030,53
1154800,10402
1154800,16
1318642,35
1318642,10402
1285876,99
1548029,18
1548029,9648
1548029,36
1548029,10749
1548029,53
1449736,27
1449736,18
1498892,53
1498892,36
1564431,16
1564431,14
1433367,35
1384216,878
1384216,12
433945,28
433945,18
433945,53
1564441,99
7980,14
7980,18
1564460,35
1285936,16
1515314,14
1400626,35
1367859,12
1367859,10751
1367859,10749
1367859,18
1564467,35
1318710,18
1564470,27
1548092,18
1564476,35
1564482,35
974663,16
974663,12
974663,14
974663,10751
974663,28
974663,35
1285961,35
1285961,18
1466185,18
352084,53
352084,12
352084,878
1466205,16
1466205,18
1466205,10749
1138526,16
1138526,14
1138526,878
1548128,9648
1548128,27
1548128,53
1138528,16
1138528,35
1138528,14
8054,12
8054,14
8054,9648
712567,10402
712567,27
712567,35
24453,18
24453,10749
1449863,18
1449863,10749
1449868,18
1269644,18
1286030,878
1286030,18
1548175,16
8080,80
8080,53
1466253,35
1466253,53
1073038,18
1466263,10402
1466263,18
1466263,10749
1499031,18
1318811,10749
1318811,18
1400731,99
1548192,27
1548192,18
1548193,35
1548193,27
1400743,35
1400743,18
1400743,10402
1220522,28
1220522,10749
1220522,53
1400756,18
1466295,16
1548228,10770
1548228,18
942020,10751
942020,35
942020,12
942020,14
942020,16
1400775,99
1400776,99
1400784,99
1400784,10402
1531858,18
1073109,27
1073109,53
1400793,99
1400794,99
1400794,16
1499101,18
1400798,99
1171441,99
1171441,16
1548276,35
1531892,18
1515512,14
1515512,28
1515512,18
1515512,12
1499132,35
1515519,878
1515519,18
1515519,10749
1564676,99
1400837,27
1564681,18
1564681,10402
1564681,10749
1548300,27
1548300,53
1482764,18
1482764,35
1482764,10749
1400850,99
1400850,27
1318933,99
1318933,27
1351705,35
1351705,18
1564700,16
1466397,27
1466397,14
1564703,53
1564703,9648
1564704,28
1564704,12
1564704,16
1564704,35
1564704,18
1564704,14
1286185,27
1286185,14
1531947,18
1564718,16
1515583,12
1515583,9648
1515583,14
1417285,27
696393,27
696393,35
696393,878
1531982,99
1450073,16
1450073,36
1237082,10751
1237082,35
1237082,12
1532005,18
1532005,10751
1368166,9648
1368166,53
1450092,18
1400940,27
1400940,878
1564791,18
1499261,99
1564797,18
1564797,10749
1482879,10402
1482879,18
1482879,12
1482879,36
1482879,10751
1482902,27
1482902,53
1482902,18
8348,35
8348,28
8348,18
8348,12
450720,12
450720,35
450720,878
1155234,10749
1155234,16
1155234,14
1155234,12
1155238,18
532652,18
1269941,28
1269941,18
1269941,14
1269941,27
1269941,53
1564854,16
1548472,53
1548472,14
1548472,27
1515704,18
1417402,18
1417402,14
1564861,99
1433791,99
1515714,18
1433794,99
1564875,18
8398,80
8398,27
8398,53
1155281,28
1155281,14
1155281,10752
1548499,10402
1548499,18
1417440,18
1417440,53
1548515,10751
1548515,18
24804,35
24804,28
90342,37
1433842,10749
1433842,35
1351923,28
1351923,10752
1351923,53
1155324,80
1155324,18
1155324,53
1548541,9648
1548541,35
1548541,16
1564937,18
1532169,14
1532169,12
1532169,878
1564939,53
1368337,12
1368337,18
1368337,14
1433873,27
1564948,35
1564948,27
1564958,99
1564959,14
1564959,27
1564964,16
1450279,99
1564970,18
1483055,18
1483055,35
1564975,99
1564978,99
1564980,99
1384758,16
1384758,35
1384758,10751
1384758,12
1483066,27
1483066,9648
1483066,18
1483068,27
1483068,9648
1220924,99
1302848,35
1106243,18
1564995,99
1564999,18
1564999,80
1564999,53
1433929,53
1565002,18
41291,18
41291,10749
1253708,16
1286477,35
1286477,12
1565004,99
1499468,35
1565006,99
1532239,16
1532239,28
1532239,12
1532239,14
1548626,18
1565010,18
1565013,99
1515862,27
1515862,35
1565017,18
1286491,18
1483101,36
1483101,53
1483101,12
1565025,99
1548642,80
1548642,18
1565026,99
1565029,16
24936,9648
24936,53
24936,80
24936,18
467306,27
467306,53
1483116,27
1483116,35
1483116,18
1565037,16
1335666,18
1565042,16
1253751,18
1302904,14
1302904,18
1532281,16
1532281,18
1532281,10749
1417598,18
1188227,37
1352071,18
1352071,27
1499538,12
1499538,18
1237398,18
1384858,53
1384858,27
1450420,18
483766,28
483766,35
1417668,878
1417668,12
1221061,18
1221061,36
1237445,18
1237445,35
1368519,18
1204680,10751
1204680,35
1204680,16
1548745,99
1565129,10749
1565129,18
516555,53
516555,18
1548749,18
1548749,53
1515981,18
1515981,35
1515981,10751
1466831,18
1466831,35
1024467,27
1024467,878
1024467,14
1565141,18
1368535,14
1368535,10749
1368535,878
1401318,10749
1401318,35
1450475,18
1450475,10402
1532395,35
1532395,18
1417711,18
1221103,80
1221103,10749
1221103,18
1221103,53
1057265,18
1057265,28
1548783,14
1548783,27
1548783,9648
1548783,53
1565173,18
1155577,99
1155577,18
1303034,18
1401339,35
1401339,10749
1532411,878
1565182,16
1434113,18
254472,27
254472,35
254472,878
1499655,18
1499655,14
1319437,18
1319437,10749
1548813,53
1548813,80
1565213,35
1565213,53
1565213,27
1450527,27
1450527,35
1565221,53
1565221,27
1565227,35
1565227,10751
1385004,18
1385004,53
680493,27
680493,9648
680493,14
1303095,99
1319482,27
401981,53
401981,9648
1532477,99
1401408,99
1532481,18
1532494,35
1532494,14
1319512,18
1548890,10751
1548890,18
1548890,10749
1024604,16
1024604,10751
1024604,14
1024604,35
1024604,12
1319520,18
1565290,16
1352310,35
1467007,35
8832,18
1548930,27
1548930,14
1548934,35
25239,27
25239,53
975511,36
975511,18
975511,12
1450650,99
778919,27
1516208,10749
1516208,35
1516208,10770
1254091,35
1254091,18
1254091,10749
467660,27
467660,53
615121,80
615121,18
615121,10749
1565393,14
1565393,10402
1417941,18
1565399,35
1565399,27
1434339,18
1516260,18
1516260,53
1549037,14
1549037,10751
1549042,27
1401586,28
1401586,12
1401586,35
1401586,10751
1401586,878
1254135,28
1254135,10752
1254135,53
1385209,10751
1385209,14
1385209,35
1565437,16
1565437,28
1565437,12
1368830,35
975615,18
975615,53
8966,14
8966,18
8966,10749
1565447,27
1565447,35
1565447,53
1418000,18
1418000,27
1532688,18
1532688,53
1418002,99
1450771,35
1450771,18
1450771,53
1450771,9648
434966,18
434966,9648
434966,53
1336081,18
1352472,99
1565462,27
1532697,99
1565471,16
1565473,99
1303331,35
1172260,18
1172265,12
1172265,18
1172265,14
1172265,878
1549105,99
1565490,99
877366,16
877366,28
877366,53
877366,878
877366,10749
1565495,27
1499962,27
1499962,35
1303356,18
1303356,35
1499964,27
1499964,35
1499964,9648
1352510,27
1352510,9648
1499969,27
1499969,53
1565509,18
1565510,18
1352528,35
1286995,10751
1286995,14
1286995,12
1401694,99
1401694,10402
1336166,35
1336166,10402
1303398,99
1483625,12
1483625,10751
1450858,35
1450858,10749
1450858,28
1483631,10751
1565559,18
1500032,99
25474,28
25474,18
25474,53
1549191,878
1549191,53
1549191,18
1418122,18
1549195,27
1549195,18
1549195,14
1549195,80
1549195,10402
926606,9648
926606,27
926606,53
1565586,35
1565586,9648
1565586,10749
1188755,16
1483670,878
1483670,12
1287063,18
1516446,9648
1516446,53
1516446,878
1516446,37
1418147,27
1418147,35
1418147,18
1418147,28
1483684,18
1483684,10751
1549221,14
1549221,16
1237923,10749
1237923,18
811946,28
811946,53
1467307,16
1549234,10749
25538,18
1549254,27
1549254,53
1549254,9648
336843,878
336843,28
336843,12
336843,53
1270734,18
1385424,99
1270736,35
1270736,10751
1450963,99
1385432,18
1565657,18
1565657,10751
1565657,14
1352674,16
1303524,28
1303524,35
1516518,18
1319910,99
1418217,18
1418217,9648
1401835,99
1139695,18
1139695,80
1025011,80
1025011,53
1549300,99
1516536,99
812025,18
402431,18
402431,10749
402431,14
1319938,99
1467398,35
1467398,878
1467402,18
1467402,36
1303569,18
926741,35
1434669,35
42032,18
42032,10749
1418297,80
1418297,18
1418297,28
1287227,16
1565756,27
1565756,878
1303613,18
1418302,10749
1418302,35
1418302,27
1385536,14
1385536,10749
1385536,18
1385536,878
9281,80
9281,18
9281,10749
9281,53
1418308,27
1532997,28
1532997,27
1516614,99
1516614,10402
1549389,35
1549389,10770
1549389,16
25678,28
1221711,35
1221711,18
1451089,18
1320018,35
1320018,18
1549397,16
1172565,14
1172565,35
1221719,18
1221719,35
1238102,35
1500249,18
1221724,18
1221724,35
1057888,18
1057888,14
1483874,80
1320035,18
1320035,27
1401953,18
1320039,35
1320039,53
1549418,35
9323,28
9323,16
9323,878
1549421,99
1287279,99
1533041,99
1549428,99
1172597,16
1172597,35
238713,28
238713,35
238713,80
1533050,18
1565821,10402
1565824,18
1565831,99
1467528,27
1467528,9648
1467528,18
1467528,53
1451148,35
1483921,99
1483921,35
1238164,10749
1238164,18
1369243,18
1418397,18
1418397,10749
1483935,16
1565871,27
1189041,16
1189041,9648
1189041,18
1189041,14
1189041,53
9395,28
9395,80
9395,53
1402036,10752
1402036,36
1402036,53
1516725,878
1516725,18
1418422,10749
255160,35
255160,18
1254590,80
1254590,18
1549502,27
1254594,27
1254594,53
1254594,10752
1434819,9648
1434819,35
1434819,80
1434819,53
1549508,18
1549508,10749
1500357,27
1500357,35
1369286,35
1369286,18
1549512,18
1549512,10749
287948,28
287948,53
287948,80
1549517,18
1549517,10749
353486,12
353486,35
353486,14
353486,28
353486,10751
1549519,18
1565910,16
1565910,14
1565910,18
1549531,27
1549531,9648
1107166,80
1107166,27
1107166,53
1549551,28
1549551,80
1549551,10749
1549551,12
1549551,53
9470,28
9470,35
9470,80
9470,14
1418508,99
1418508,36
1336587,53
1107215,18
1107215,35
1418512,18
1418518,18
1418519,99
1385757,16
1418529,99
1549609,35
1549609,10749
1549611,35
1205547,18
1549614,99
1418544,99
1090869,14
1090869,28
1090869,12
1090869,18
1533239,28
1566010,35
1533249,35
1533249,14
1533249,27
1533249,18
1418565,35
1418565,18
1418569,99
1549644,27
353616,35
353616,10402
1516884,18
1516884,10749
1566038,27
1566038,53
1566043,18
1533277,27
1566045,18
1254754,35
1254754,10749
1549667,99
1566055,35
1566056,18
451945,18
1353066,27
1353066,9648
1025388,36
1025388,18
1025389,18
1566063,18
451955,10749
451955,53
451955,18
1500536,18
1500536,10752
1500536,36
1566073,18
468346,36
468346,99
1566076,18
1566077,18
1353086,18
1500542,27
1320321,99
1418626,18
1402249,35
1402249,27
1418634,99
1549706,99
1402250,18
1549709,35
1549709,27
1566094,99
1205648,18
1205648,53
1287571,35
1287571,80
1287571,9648
1205656,53
1205656,9648
1205656,27
1549723,35
1435035,878
1549726,10751
1549726,35
1549727,99
1090983,27
1549736,99
1418666,16
1418666,18
1418666,10752
1402292,27
1402292,878
1566135,18
1566135,35
1566137,18
1566139,878
1566140,16
1566140,35
1566141,18
1484222,18
1566147,27
1566151,27
1320392,99
1320392,10402
1566155,28
1467853,80
1467853,18
1353167,27
1353167,53
1369553,99
9682,27
9682,878
9682,9648
9682,18
1566162,27
402900,80
402900,35
402900,28
1418709,35
1435092,18
1533397,18
1533403,53
1533403,27
1533403,80
1533403,18
1566177,35
1566177,10749
1566186,27
1107439,99
1566194,35
1566194,27
1566194,99
1566195,18
1484285,18
1566209,27
910850,16
910850,878
910850,10752
910850,18
1435139,35
1435139,10749
1435139,18
42500,37
1566212,18
1566212,27
1566212,9648
1566212,53
1566212,878
1517062,35
1369608,18
1156621,28
1156621,12
1156621,16
1156621,35
1156621,10751
1533456,10749
1566224,16
1566224,878
1123859,18
1123859,35
1517075,99
1320467,16
1320467,18
1320467,27
1271315,53
1271315,27
1320490,16
1320490,99
1517099,16
1517099,18
1517099,14
1566250,18
1566250,99
1517101,10749
1517101,35
1566251,18
468528,18
1566256,27
960051,36
960051,18
1402422,18
1402422,99
1402422,53
1566265,18
1566265,27
1566265,878
1418811,14
1418811,878
1418811,53
157243,18
1517117,18
1517117,10749
1517117,14
1517117,16
1566269,35
1533503,10402
1533503,99
9793,27
9793,53
1566272,27
1517123,18
1517123,53
1500736,18
1517129,18
9803,35
9803,14
1418826,18
1205834,10749
1205834,14
1205834,18
1484367,18
1467983,99
1566294,53
1566294,27
1566295,27
1386075,18
1517148,99
1205851,18
1451615,16
1238627,18
1549924,16
1566307,27
927334,53
1517161,99
1517161,10402
1222250,878
1222250,27
1566310,99
1566310,18
1517166,878
1517171,18
1517171,10402
1517171,14
1435252,99
730741,53
730741,18
730741,80
1386102,16
1566327,53
1566327,27
1566327,28
1091196,18
1386114,35
1386114,18
1287814,28
1287814,53
1287814,80
1418888,18
1418888,53
42638,18
42638,10749
1517206,16
1517206,18
9879,35
9879,80
9879,18
419478,10749
419478,18
1369755,53
1369755,878
1451676,18
1566364,53
1173147,10751
1205916,27
1205916,53
1566369,18
1336995,18
1336995,37
1566371,53
1566373,18
1566373,53
1353385,27
1353385,18
1566378,18
648878,37
648878,35
648878,80
1566385,18
1205938,18
1205938,10751
1353397,27
1533622,18
1533622,35
1533622,80
1222328,18
1222328,35
1566392,18
1566393,99
1566395,99
1517246,9648
1566398,35
1418944,35
1173185,27
1173185,53
1550018,99
1566401,35
1484486,10751
1484486,18
1484486,35
1418954,18
42700,53
42700,9648
42700,10752
42700,80
1320660,35
1484502,16
1550039,9648
1550039,28
1418967,9648
1418967,53
1550046,35
1337055,35
1337055,10749
337633,36
337633,18
1550057,99
1550057,36
1550057,10752
1566443,18
1566443,9648
1566443,14
1500908,27
1500908,53
1550062,35
1386224,18
1418998,53
1206008,35
1206008,18
1304313,27
1566457,99
1402619,99
1566471,16
1566471,14
1566471,12
1566471,18
1386249,16
9999,80
9999,18
1550096,14
1550096,9648
1550096,53
1550096,27
1550096,18
1419025,35
1419025,27
829202,16
1517333,10402
1566489,99
1419036,27
1500962,27
1419043,18
1140521,10751
1140521,14
1140521,12
1468208,35
1468208,80
1468208,18
1468208,53
1566514,16
1566514,27
1566518,35
1566518,10749
1566518,10402
1320759,18
1484604,18
1337148,27
1337148,18
1566530,53
1566530,28
1566530,80
1566530,18
10057,28
10057,12
10057,35
10057,10749
1304395,99
1320786,27
1320786,53
1484629,80
1484629,18
1107798,18
1517401,10402
1517401,10749
1517401,14
1451867,99
1566556,18
354141,18
354141,10749
157544,53
157544,27
1189738,18
75629,16
75629,878
75629,28
75629,18
1271661,99
1566583,18
1566587,18
419709,18
419709,35
1288070,18
1288070,53
1288072,27
1288072,9648
1533838,10749
1533842,10751
1533842,12
1533842,14
1533843,35
1566611,18
1566611,53
1566611,80
1566611,9648
1566611,27
419734,53
419734,18
419734,80
1304472,99
1304472,10402
1189794,10751
1189794,28
10147,18
10147,35
10147,80
550824,99
1255339,12
1255339,10749
1255339,878
1517485,878
1517485,53
1517485,27
10159,12
10159,28
10159,35
10159,53
1566640,878
1484723,28
1484723,18
1484723,12
1337267,18
1484729,16
1484729,80
1484729,35
1484729,10751
1566649,18
10175,14
10175,27
10175,878
1501124,28
1501124,35
1501124,27
1533897,99
1566665,18
1550284,27
1337295,27
1337295,9648
1566673,16
1320917,53
1320917,18
1501143,14
1501143,12
1501143,35
1468383,18
1468383,27
1468383,14
239589,10752
239589,18
239589,10751
1566693,18
1566693,35
1566694,27
1566694,53
1009640,10752
1009640,53
1009640,28
1566696,99
1566699,99
1566700,35
1566700,12
1566700,14
1550319,27
1550319,53
42994,14
42994,16
42994,878
1566712,14
1566713,18
10234,18
10234,27
10234,53
1239037,18
1239037,9648
1239037,10751
1484802,99
1468423,99
1468423,10770
1370123,35
1517582,99
1517584,99
1484833,16
1484833,35
1484833,10749
1484833,10402
1419300,35
1517606,35
10279,80
10279,18
10279,53
256040,28
256040,12
256040,14
256040,18
1419306,35
1533995,99
1304625,35
1304625,10751
1321012,18
1501239,18
1501239,14
1386561,18
1370177,99
911430,28
911430,18
10313,35
10313,10752
1288271,10749
1288271,18
1566803,35
1566803,10749
1271895,28
1271895,80
1271895,10749
1550426,16
1239134,27
1239134,35
1337445,99
1534059,99
10358,35
10358,10749
10360,18
10360,36
1452153,99
1566842,99
1566842,18
436350,80
436350,18
436350,28
1534078,53
1534078,18
1566850,27
1501318,18
1566857,18
1566857,53
1419406,28
1419406,80
1419406,53
1452176,27
1403029,27
1075350,53
1075350,27
1075350,18
1501342,35
1501342,18
1271974,18
10410,80
10410,36
10410,18
1566899,35
1566899,14
1566899,12
1550517,28
1566903,35
1566903,27
10424,80
10424,18
10424,9648
10424,53
1566906,18
1566906,10402
1566906,35
1566906,12
1485002,10749
1485002,35
1485002,10751
1566923,35
1386711,16
1337562,35
1239261,27
1239261,878
1386721,10749
1386721,18
1550569,99
1550569,80
1566955,35
1566955,878
1566955,53
1534189,99
1386734,27
1386734,53
1386734,18
1288438,878
1288438,28
1239288,35
1239288,18
1550585,18
534780,80
534780,9648
534780,53
534780,35
1288445,28
1288445,80
1288445,53
10494,16
10494,53
1370364,18
1370364,35
1517824,10749
1517824,10402
1517824,18
1059072,99
1566982,12
1124620,27
1124620,35
1501453,12
43279,10752
43279,28
977168,99
1403152,18
1403152,12
1550611,878
1550611,14
1550611,35
1468698,18
1468698,35
1468698,14
1468698,12
1403166,18
1403166,53
1567006,18
1567006,35
1567006,878
1255718,18
1255718,10749
1255718,80
1386792,18
665899,18
1403189,35
1403189,10749
1288504,10749
1288504,35
1419584,878
1419584,27
1567048,27
1567048,878
1567048,9648
1567048,53
1386827,27
1386827,35
1370445,18
1288528,10749
1288528,18
1485138,27
1485138,53
1550676,27
1550676,18
1452377,28
1452377,12
1452377,53
1452378,9648
1452378,18
1452378,53
1517914,18
1255778,35
1255778,18
1255779,35
1255779,10749
1272162,35
1206628,27
1206628,53
1567077,35
1567077,37
1272166,80
1272166,18
1272166,53
1567078,9648
1567078,18
1567078,14
1255792,35
1255792,10402
1386865,18
1550706,18
977294,28
977294,53
1288599,35
1288599,14
1255833,53
1567132,99
1567143,27
1567143,9648
993708,35
993708,10749
993708,18
977331,12
977331,35
1239478,18
1370559,18
1370559,80
1501632,27
1501632,28
1501632,12
1501632,18
1501632,878
1501632,14
1403327,35
1403327,10749
1108427,10751
1108427,14
1108427,35
1108427,12
1550797,16
1567181,35
1567181,27
1436114,80
1436114,18
1436114,35
1436118,18
1042910,99
1567203,27
1370597,99
1436151,99
10744,10749
10744,18
1550840,18
1550840,10749
10747,37
567811,16
567811,35
567811,10751
567811,14
1550854,878
1550854,53
1174023,80
1174023,18
862739,27
862739,18
1567254,99
1550874,18
1468956,28
1468956,35
1468956,16
1518112,18
1485357,35
911916,16
911916,28
911916,12
911916,878
1190449,16
1518130,53
1518130,9648
1518130,18
43585,27
1567305,18
1501775,18
1550933,18
1272405,28
1272405,18
1075797,35
1403490,35
1419876,27
1469036,18
1469036,9648
1403500,18
10866,9648
10866,53
10866,18
1534587,35
1534587,18
1436286,99
1337985,18
1337985,36
1518210,16
1501831,18
1354379,53
1354379,18
1354379,27
1387155,28
1354399,99
1354399,18
1518245,99
617126,878
617126,12
1551021,28
1551021,27
1551021,9648
1125043,99
1452723,35
1452723,18
1387190,80
1387190,18
1387190,36
1567419,27
1567419,53
1551041,35
1551041,10749
1452742,9648
1452742,28
1452742,27
1436359,99
1436359,10402
27337,35
27337,10402
27337,18
1452757,18
1469141,18
1567447,18
1436376,10770
1436376,35
1436376,10751
1403612,28
1403612,18
1403612,36
1403612,53
1403612,10752
1174240,35
1174240,27
1174240,878
1567458,99
1567460,18
1567465,53
1567465,80
846575,18
1141491,18
1141491,36
453364,18
453364,16
1567477,99
1043197,28
1043197,14
1043197,27
1043197,53
1567485,18
1567485,99
1420031,18
1420031,10749
1256192,18
1256192,10770
1452801,99
1452802,99
11013,10749
11013,18
11013,35
1501953,18
1501953,27
1567489,35
1567493,18
1567493,99
1567499,18
1567499,10749
1567504,14
1567504,10749
1567506,99
1567507,99
1567508,18
1567508,35
1567509,99
1354518,14
1354518,10749
1567510,99
1452825,27
1551130,99
1567514,99
142109,99
1567516,27
1567517,99
27422,28
27422,53
1551137,99
1534750,99
1534750,18
1567518,99
1567522,99
1288998,27
1288998,53
1288998,18
944931,16
944931,12
944931,10751
1567524,99
944936,10770
944936,35
944936,10749
11065,18
11065,10749
11065,53
1485629,27
1485629,53
1174334,12
1174334,10751
1174334,36
11075,27
11075,18
1551173,16
650059,10752
650059,36
11092,9648
11092,80
11092,53
1026904,18
1551193,18
1551194,10749
1551194,18
1518432,28
1518432,53
1551201,16
1551201,35
1321828,16
1338216,18
1469290,99
1469290,10402
1174382,35
1567600,99
1567605,14
1387382,28
1387382,18
1387382,53
1567608,18
1567610,18
1567610,14
1420157,16
1420157,28
1420157,10752
1420157,18
1567613,99
1534849,16
1371014,35
1371014,18
1125257,35
1125257,14
1125257,10751
1567629,99
1567629,18
1567629,80
1207183,18
60304,14
60304,27
60304,28
1567633,18
1567633,10749
1567638,53
1567638,18
371608,27
371608,53
1371035,35
1371035,18
1354652,80
1354652,53
1354652,28
1567642,18
1567642,9648
11166,35
11166,18
1502109,99
1567643,9648
27551,12
27551,14
27551,28
1420194,10749
1420194,18
322464,80
322464,35
1223591,10751
1567658,18
1354672,53
1223601,28
1223601,10752
1502131,18
1567667,99
240566,10402
240566,878
240566,28
240566,18
240566,80
1518519,10751
1518519,18
1518519,53
1518521,10749
1518521,18
1403836,10751
1403836,16
27583,35
27583,18
27583,10749
1305546,80
1305546,37
1305546,53
1567691,18
1354700,27
1354700,9648
1354700,53
1567690,99
1403855,18
1567702,99
1256408,18
1567706,99
1567711,10749
1567711,35
1338346,27
1338346,9648
1518571,99
1420270,28
1420270,80
1420270,18
1420270,53
1567732,99
1502209,18
1420291,35
1420291,18
1420291,27
1272837,27
1272837,53
1272837,878
1371144,36
1371144,18
797716,14
1469461,16
338969,28
338969,35
338969,878
1551392,18
1567784,99
1567785,27
1567787,18
1567790,99
1485876,18
1485876,10402
1453109,27
1567798,99
1567800,99
1567802,99
1567804,99
1567807,99
1567808,99
1567810,99
1223747,18
1223747,10749
1551428,16
1567811,99
1010756,27
1010756,53
1567815,99
1567816,99
1518671,18
1567826,99
1567828,99
1551445,16
11358,12
11358,18
11358,28
11358,53
1518688,99
1404000,80
1404000,53
1436772,16
1436772,35
1551464,16
1436779,99
1535088,18
1535088,53
1305717,28
1305717,53
1305725,18
1567871,18
1567871,53
1518721,14
1518721,35
1518721,27
1338498,18
11397,35
1535111,878
1535111,9648
1535111,53
748681,16
748681,18
1518731,18
1518731,10749
1518731,9648
1518732,18
1223822,28
1223822,12
1223822,14
1567887,27
1567887,35
1567893,35
1567894,18
1567897,18
1567898,18
1567901,18
1518752,35
1453222,27
1420457,18
1420457,35
1518763,28
1518763,18
1518763,53
1305787,35
1486012,37
11456,53
11456,80
11456,9648
1404099,18
1027269,18
1207497,18
1387726,18
1436880,28
1436880,18
1436880,9648
1436880,53
1567953,18
1109202,18
1141970,53
1141970,18
1551572,27
1551572,35
1551572,10749
1567952,28
44246,18
44246,10751
1535193,27
1535193,18
1273051,99
1191137,35
1551587,27
1551587,18
1141993,27
1141993,53
1567983,16
1567983,18
1567984,99
1567986,99
1567988,18
1567989,99
1567991,99
1567995,18
1453313,35
1436929,99
1568006,18
1568006,35
1076487,28
1076487,10752
1076487,18
1404172,18
1338636,18
1338636,10749
1404180,27
1568024,18
1568023,99
1568027,35
650524,14
650524,36
1568031,18
1387808,27
1387808,53
11559,14
11559,18
11559,53
11559,878
1568039,18
1027369,10770
1027369,35
1027369,18
1027369,10749
1568040,99
1568042,99
1568044,99
1568045,9648
1568045,18
1568045,53
1568043,18
1568051,99
437557,35
1436981,99
1568055,35
1420607,99
748865,10751
748865,10402
748865,12
748865,16
1568069,10402
1092936,27
1535307,99
1043789,53
1043789,80
1289553,18
1289553,10749
1420638,18
1420638,10749
683367,35
1142122,18
1453422,18
1486195,18
1486195,16
339316,27
339316,53
339316,9648
1355126,27
1355126,53
1486197,18
1486197,14
1486197,16
1109369,14
11645,28
11645,18
11645,36
1568128,14
1568128,878
1355140,27
1355140,53
1273221,35
1273221,27
11657,80
11657,53
1322379,27
1322379,53
1322379,14
1518998,35
1518998,10751
1535382,16
11675,27
11675,53
1191324,18
1371557,99
437670,35
1568170,16
1568174,16
1338799,16
1338799,28
1338799,14
830896,14
830896,12
830896,35
1568180,99
1535413,99
1568182,99
1568183,99
1568184,99
1404346,53
1404346,18
1404346,10752
1535419,35
1568187,99
1535421,10770
