actor_id,gender,name,popularity
191377,2,Bobby C. King,1.968
3605901,0,Maciej Karaś,0.1722
3605902,0,Amelia Fijałkowska,0.0637
3605903,0,Patryk Siemek,0.1137
553246,2,Paweł Domagała,0.2186
5229047,0,Siena Popović,0.0071
5229048,0,Mariya Menner,0.0143
5229050,0,Jessica Paar,0.0261
5727257,0,Alessandro Scheibner,0.0071
5727260,0,Alperen Köse,0.0071
313606,1,Kathrin Resetarits,0.3329
36551,3,Daniel Sea,1.5466
3821072,0,Markus Schramm,0.1621
5727264,0,Charlotte Rohart,0.0071
5727265,0,Emma Dittlbacher,0.0
11390,2,Peter O'Toole,2.0058
5004,2,Omar Sharif,1.9419
14011,2,Tom Courtenay,1.52
51315,1,Joanna Pettet,1.9043
24366,2,Philippe Noiret,1.4573
87513,1,Coral Browne,0.6784
90624,2,John Gregson,0.8144
108637,2,Nigel Stock,0.9599
1848952,1,Sara Ali Khan,1.2425
932351,1,Elena Podkaminskaya,0.7729
120234,2,Maksim Matveev,1.3598
4615659,1,Zheng Hanyi,0.123
1259384,2,Sukollawat Kanarot,0.7196
3815279,0,Tanapat Choksuwanakin,0.0416
4806047,1,Laphattalada Tovanabutra,0.0214
1270141,0,Supachai Girdsuwan,0.1252
1806926,1,Amata Piyavanich,0.1952
2252184,2,Sornchai Chatwiriyachai,0.254
5107754,1,Sutirod Seepach,0.0577
5305796,0,Thak Jungrungrit,0.0286
20212,2,Dermot Mulroney,4.3469
19148,2,Brian Austin Green,2.4598
2066423,1,Rose Lane Sanfilippo,1.6609
2861367,0,Margo Quinn,0.9583
1881751,1,Noa Brenner,0.1487
4080715,0,Aidan Browne,0.0511
1306351,2,Eduard Osipov,0.618
4897900,0,Rachel Loebl,0.0256
4448494,0,Lola Manzini,0.0286
227221,1,Anita Linda,0.3469
1414247,0,Reynaldo Dante,0.0382
1347413,2,Eddie Del Mar,0.1518
1321383,2,Eddie Infante,1.1284
1459963,0,Nati Rubi,0.0535
1200645,0,Pancho Pelagio,0.052
1459964,0,Tony Tolman,0.0771
1028552,2,Ruben Rustia,0.3833
1414280,0,Rosita Noble,0.1231
583340,0,Bebong Osorio,0.1175
5703101,0,Vladimir Đerak,0.0071
5763790,0,Edson Rôla,0.0071
5763792,0,Pedro Almeida,0.0
5763793,0,Brenda Helen Monteiro,0.0
5763797,0,Júlio Crisóstomo,0.0
5763799,0,Allan Bastos,0.0143
5515664,0,Bdoor Mohammad,0.0143
2266120,1,Sarah Taibah,0.1898
5515666,0,Iman Doghoz,0.0261
5531965,0,Jasem Alkharraz,0.0261
2612366,0,Samira Al-Wahaibi,0.0214
118333,2,Tikhon Zhiznevsky,0.7518
1957844,1,Irina Gorbacheva,0.5366
2107020,2,Denis Samoylov,0.1922
1175934,1,Anastasiya Stezhko,0.5986
5004612,0,Elli Hoyer,0.0143
4694109,0,Benjamin Ruuben Hõbesalu,0.0
137600,2,Rein Oja,0.217
4128691,0,Erik Richard Salumäe,0.0
8293,1,Marion Cotillard,4.7407
2968278,1,Anne Le Forestier,0.0995
81125,2,Denis Ménochet,1.0563
999810,2,Alain Blazquez,0.2549
5425330,0,Ferran Font Benito,0.0638
5074642,0,Stivell Perot,0.0509
8944,1,Jamie Lee Curtis,4.0299
57755,2,Woody Harrelson,4.4609
2304140,2,Spike Fearn,1.3566
2195140,1,Ayo Edebiri,2.8982
13,2,Albert Brooks,2.4367
94308,1,Sheetal Sheth,0.6746
1007683,2,Jack Reynor,2.1
1425019,1,Laia Costa,1.1263
1952051,1,May Calamawy,0.7482
2886183,2,Shylo Molina,0.4685
3768556,0,Billie Roy,0.3782
1029593,1,Veronica Falcón,1.4839
1743875,1,Hayat Kamille,0.6766
3524429,0,Natalie Grace,0.0297
5763933,0,Marcela Lesniczki,0.0071
1323644,2,Konstantin Lindhorst,0.183
1293,1,Franziska Troegner,0.4464
5062086,0,Leane Israfilova,0.0214
3128892,1,Giulia Falciani,0.0071
15480,1,Sabine Timoteo,0.5672
18051,2,Manfred Zapatka,1.3901
39907,1,Judith Engel,0.3763
50956,1,Maya Bothe,0.1086
35383,1,Anna Brass,0.0143
61814,0,Anne-Kathrin Golinsky,0.0446
61816,0,Anna De Carlo,0.105
61815,0,Frank Wickermann,0.0734
5703269,0,José Miguel Corona Barragan,0.0143
4693087,0,Emiliano Rosas Aceves,0.0143
4849963,0,Jose Leo Munguia Guzman,0.0168
4909642,0,Daniel Polanco,0.0071
5703275,0,Alondra Baltazar,0.0621
2544949,1,Preeyakarn Jaikanta,0.3543
3959207,2,Thuchapon Koowongbundit,0.2658
4544982,1,Usha Seamkhum,0.6339
1203876,1,Arisara Wongchalee,1.2341
6818,2,Werner Herzog,1.8049
1610783,2,Eric Nam,0.6423
1254579,2,Sung Joon,1.3268
10112,2,Yoo Ji-tae,1.7094
1291350,2,Tony Revolori,1.8418
1295457,1,Kang So-ra,0.9212
1077275,2,Lee Hyeong-cheol,0.5233
1875832,1,Lee Ah-in,0.2733
2153290,1,Renata Vaca,0.6223
4558885,1,Silia Kapsis,0.0832
3345110,2,Nattawat Jirochtikul,0.7401
1862365,2,Yongsin Wongpanitnont,0.2478
4915657,2,Sorathon Chaloemlapsombut,0.1648
1256160,2,George Blagden,2.1095
22383,2,Franco Nero,2.8289
4955,2,Dario Argento,1.677
21181,2,Fabio Testi,1.0661
1647127,2,Jamie Ward,0.4872
5666260,0,Jemma Donovan,0.0143
1039097,2,Seth Michaels,1.5067
1283439,0,Tristan McConnell,1.0689
2927525,1,Lauriane Rouault,0.442
65449,1,Karina Fernandez,0.4703
1870714,1,Rosie Taylor-Ritson,0.2986
1214693,2,Rob Jarvis,0.7995
2720565,2,Justin Brett,0.4696
1258383,0,Peter Newington,0.0971
4325272,0,Evan Lynch,0.0071
43547,2,Nonso Anozie,1.5313
1196101,1,Jessica Gunning,0.8468
383,2,Michael Palin,2.225
1376880,1,Pippa Bennett-Warner,0.9782
79966,1,Claudia Karvan,0.8389
2557249,1,Nathalie Morris,0.8644
2643797,2,Carlos Sanson Jr.,2.5095
3981600,0,Ava Cannon,0.051
94871,1,Anita Hegh,0.2308
5764098,0,Madison Winegar,0.0
3222183,0,Clara Barnstone,0.1003
5764083,0,Sean Bentley,0.0143
3434259,2,Dana Greenleaf,0.1008
5764085,0,Hailey Redd,0.0168
2796208,0,Matilda Fleming,0.1453
5764088,0,Andre Kolak,0.0168
4923071,0,Gordon Douglas,0.0261
1203625,1,Rasa Samuolytė,0.0509
1743456,1,Indrė Patkauskaitė,0.1318
3702038,0,Kasparas Varanavičius,0.0771
5111855,0,Vaiva Samoškaitė,0.0654
3049658,0,Ian Braga,0.047
5451506,0,Rick Yates,0.0
4898175,0,Buliana Simon Arop,0.0214
4278126,2,Ziad Zaza,0.1689
1887421,2,Emad Ghoneim,0.6
4898177,2,Mamdouh Saleh,0.0664
3573316,1,Maha Mohammed Al-Adwani,0.0955
4898219,0,Mohamed Abd El Hady,0.0256
4898221,0,Achai Ayom,0.0409
2387082,0,Nahuel Marcos Yotich,0.0214
5126415,0,Alexia Hembert,0.0
4616012,0,Aluhe Tupac,0.0478
5764171,0,Santiago Pinto,0.0
5766818,0,Brenda Melisa Margaretic,0.0
5766821,0,Juan Bautista Sierra Pelech,0.0071
5768746,0,Fernando Rango,0.0
5768747,0,Martín Capuzzi,0.0
4500291,0,Graciela Zapico,0.0
5768749,0,Charo Cameli,0.0
5577,2,Chris O'Donnell,2.9961
28412,1,Rebecca De Mornay,3.3696
47654,2,Paul McGann,1.4132
5503,1,Gabrielle Anwar,2.7049
1146,1,Julie Delpy,2.2284
3743767,1,Antonella Rose,1.9875
2787720,2,Elliott Fullam,1.3878
5451619,0,Charles Izzguard,0.0071
5451621,0,Lucas Mcgarraghy,0.0071
5451622,0,Harry Parkinson,0.0286
5451626,0,Riley Kent,0.0
1061041,0,Camila Sosa Villada,0.125
220496,2,Alfonso Herrera,0.8177
2719505,0,Carlos Cano,0.0984
2385817,1,Romina Escobar,0.1541
4953355,0,Ignacio Ferrechio,0.0552
1676724,1,Adriana Ferrer,0.14
1152801,1,Susana Varela,1.2509
2406318,2,Sebastián Arzeno,0.543
5361892,0,Adela Buendía,0.05
5361893,0,Barbie di Rocco,0.0
5580501,0,Glenn Adamson,0.1119
5580502,0,Katie Tonkinson,0.0786
5580503,0,Rob Fowler,0.0389
5580505,1,Sharon Sexton,0.1394
5580506,0,Carla Bertran,0.0667
5580507,0,Georgia Bradshaw,0.0563
2767649,2,Steve Boyes,0.1147
5663291,2,Kerllen Costa,0.065
5663294,0,Qui,0.0143
5663295,0,Qui-Dawid,0.0682
5663296,0,Kobus,0.0546
1381188,0,Mack Lindon,0.1546
5764301,0,Azaleia Bradley,0.0
5764309,0,Kim Britton,0.0
227883,0,Florian Delain,0.1041
5764314,0,Arthur Costa,0.0071
1320570,0,Craig Ingham,0.1785
5741076,1,Bianca K. Nuñez,0.0
5768427,1,Michelle Gabriel,0.0071
576035,2,Richard Gomez,0.8961
1019761,1,Dawn Zulueta,0.6244
121775,1,Bea Alonzo,1.1386
1241080,0,Eda Nolan,0.3215
1357102,0,Tom Rodriguez,0.4098
1496123,2,Grae Fernandez,0.1917
1193510,2,Alex Medina,1.9174
1256277,0,Jane Oineza,0.4957
1496124,0,Victor Silayan,0.3093
1019550,1,Ina Feleo,0.9535
999817,1,Olivia Taylor Dudley,2.5232
21193,2,Peter Andersson,1.1469
938,2,Djimon Hounsou,3.369
33676,1,Kathleen Robertson,2.5678
2444499,1,Montanna Gillis,0.3908
15336,2,Dougray Scott,3.1431
43464,2,John Patrick Amedori,1.1061
5764354,0,LaDawn Jefferson,0.0
5764355,0,Joel Kaufman,0.0143
5764356,0,Johnny Pye,0.0
5764357,0,Shaquille Roberts,0.0
108828,2,Georges Khabbaz,1.9993
3734,1,Hanna Schygulla,1.0723
52639,2,Tom Wlaschiha,2.7738
5118,1,Sibel Kekilli,8.385
1389365,0,Nidal Al-Askhar,0.1469
1825423,2,Bernd Gajkowski,0.0798
2910520,0,Laura Sophia Landauer,0.1036
5544453,2,Michael Weber,0.1321
5544414,0,Lotta Zühlke,0.0487
81244,2,Akira Ishida,3.0571
1250465,1,Mariya Ise,2.2173
4641662,0,Makiko Furuichi,0.0071
5297425,0,Yūichi Yokoyama,0.0071
1272058,0,Juris Gornavs,0.0965
5764413,0,Sergejs Brusovs,0.0071
5764415,0,Andris Rutkovskis,0.0143
5764418,1,Zi-Tian Ho,0.0071
5764422,2,Jason Neo,0.0143
17419,2,Bryan Cranston,4.2527
1552463,2,J. Quinton Johnson,0.4108
1560230,1,Deanna Reed-Foster,0.3053
75604,2,Yul Vazquez,1.3456
1640215,2,Graham Wolfe,0.2946
103835,2,Jeff Monahan,0.5029
1563263,2,Dontez James,1.0563
1753215,1,Tammy Tsai,0.0964
27740,2,Walton Goggins,3.8518
1080969,2,Shamier Anderson,1.8931
11064,2,David Strathairn,2.4559
49271,2,Brian Geraghty,1.8992
2079729,1,Patti Harrison,1.4899
1648749,0,Ricky Russert,0.453
1541178,2,David Rysdahl,1.5664
1787399,1,Shaunette Renée Wilson,1.6383
61134,1,Tatiana Maslany,2.6213
58014,2,Rossif Sutherland,2.5431
110525,2,Birkett Turton,0.9137
3070088,2,Logan Pierce,0.3008
3103477,1,Claire Friesen,0.5102
2590111,1,Christin Park,1.4752
1947828,1,Tess Degenstein,1.7375
1591063,2,Glen Gordon,1.3371
53718,1,Erin Boyes,1.8256
1948436,1,Jenna Michno,0.4938
105187,2,Robert Adamson,1.0364
1936485,1,Kayla Fields,0.3628
154747,2,Butch Klein,0.6933
142604,1,René Ashton,0.7491
1214717,2,James Hyde,0.4682
5641298,2,Yaroslav Matveev,0.0214
1333021,1,Larisa Brokhman,0.1382
2128584,1,Marina Kravets,0.5108
1125457,1,Anastasiya Lapina,0.2707
2285425,2,Garasim Vasilev,0.1632
1112012,2,Dmitriy Kulichkov,0.3502
2890589,2,Zhargal Badmatsirenov,0.2122
1495941,2,Timur Batrutdinov,0.4307
1250803,2,Garik Martirosyan,0.3453
2424097,1,Anna Dzyuba,0.113
2433341,2,Sergey Lazarev,0.4162
1572690,1,Larisa Dolina,0.3226
2856861,1,Ekaterina Ivanchikova,0.1404
5641310,2,Artem Kozin,0.0414
5764512,0,Casey Vieira,0.0
5277699,0,Jenna Grace Sciuto,0.0
212930,2,Edin Hasanović,1.1951
8800,1,Birgit Minichmayr,1.0906
49795,2,Peter Simonischek,0.6241
139525,1,Franziska Wulf,1.2583
5644,1,Alexandra Maria Lara,1.7127
16722,2,Tim Wilde,0.935
37248,2,Kailas Mahadevan,0.6751
1418496,2,Ben Münchow,0.1733
1097517,2,Ely Buendia,0.1378
2978391,2,Raymund Marasigan,0.0414
1457356,2,Buddy Zabala,0.137
1679381,2,Marcus Adoro,0.1714
4378886,0,Paolo Valenciano,0.0478
3696950,0,Dr. Day Cabuhat,0.0621
1403896,0,Maria Diane Ventura,0.0453
112399,1,Sharon Cuneta,1.6704
5328747,0,Eric Caruncho,0.0478
3696930,0,Patrick Reidenbach,0.0214
1467340,2,Andrew Lam,1.8139
1583614,1,Yanny Chan Wing-yan,0.607
83689,1,Christine Ng Wing-Mei,2.4126
2671665,1,Chloe So Ho-Yee,0.264
240155,2,Lo Meng,2.0455
1640606,1,Alice Fung So-Bor,1.2637
3059058,1,Amy Lo,0.2687
3764584,2,Anson Chan,0.3536
4315500,1,Jessica Chan Yee-Chun,0.0457
879,2,Billy Bob Thornton,3.8507
19754,2,Tony Cox,1.5437
63992,2,Brett Kelly,0.7021
15100,1,Lauren Tom,2.3256
1982,2,Ajay Naidu,1.081
24357,1,Alex Borstein,2.8301
27772,2,John Ritter,2.3489
1897,2,Bernie Mac,2.2316
73456,1,Lorna Scott,1.8294
4156012,0,Damien Lanceley,0.1297
4156005,0,Abid Shamim,0.1854
3651410,0,Nicholas Stone,0.0607
5270725,0,Nicole McClean,0.0443
5270727,0,Jen Madalura,0.063
4282803,0,Barbara Hernandez Gomez,0.0441
5580890,0,Victor Oliveira,0.0
5580906,0,Fellype André Azevedo,0.0
5580959,0,Patrick Bittencourt,0.0071
5580912,0,Amanda Duboc,0.0
9629,2,Jon Gries,1.9845
131725,2,William Lucking,1.3294
58210,2,Ernie Reyes Jr.,1.4418
1815341,2,Stuart F. Wilson,0.6932
1221121,2,Dennis Keiffer,1.4763
5764608,0,Jonathan Ferrari,0.0
5764609,0,Sabrina Sutelman,0.0
5764613,0,Jorge Sapirstein,0.0
4880950,0,Ariel Barañano,0.0261
5764618,0,Amanda Beatriz Mayorga,0.0
5764621,0,Marcia Alejandra Rago,0.0
5764692,0,Scrappy,0.0
5451944,0,samuel victor,0.0
121966,1,Titi Kamal,0.5849
1255472,1,Citra Kirana,1.1819
3839980,0,Muhammad Faqih Alaydrus,0.107
1124162,1,Jenny Rachman,1.2341
2130400,0,Mbok Tun,0.1321
2150688,0,Leony Vitria Hartanti,0.055
3603471,0,Mamang Osa,0.0261
5452035,0,Aidan Wise,0.0071
5452037,0,Ariel McIntyre,0.0143
3732609,2,Joel Haver,0.6041
5293923,0,Andrew Erbskorn,0.0
1202419,2,Bucek Depp,0.4093
3612949,1,Arla Ailani,0.7246
1755820,1,Aisha Nurra Datau,0.2724
5764716,0,Zeyn Arsa Datau,0.0
1828182,1,Alexandra Gottardo,0.7677
1028467,2,Surya Saputra,1.1002
3381271,0,Elizabeth N.A Pasaribu,0.0071
121995,2,Deddy Mizwar,0.2351
2260939,2,Iwan Fals,0.0239
4062974,0,Jinan Safa,0.2163
64078,2,Pietro Martellanza,0.5904
64079,1,Anja Gebel,1.594
64080,1,Magdalena Ritter,0.1402
64081,0,Ludwig Nicole,0.07
64082,0,Maunsell Gabriel,0.0505
64083,0,Chole Micky,0.0538
1649767,1,Vroni Kiefer,0.0609
2508202,0,Anja Gebel,0.0404
3925884,0,Simon Mayer,0.0214
3925887,0,Alexander Matakas,0.0526
5574972,0,Bagas Sianipar,0.0214
5574974,0,Bayu Terimakasih,0.0214
5574977,0,Bayu Wibowo,0.0143
4585841,0,Felix Seda,0.0143
5574979,0,Napitupulu Andro,0.0528
5255168,0,Jerry Libing,0.0454
5574981,0,Johan Juling,0.0363
5574983,0,Aji Betawi,0.0682
5574984,0,M. Fadholi Ambar,0.0658
1088048,2,Indro,0.326
2059950,0,Tam Triều Dâng,0.0615
2301772,1,Mai Cat Vi,0.1824
48088,1,Beatrice Frey,0.2778
3401656,0,Maxi Blaha,0.3463
2825884,0,Anna Mendelssohn,0.0143
1326858,0,Leopold von Verschuer,0.175
5641568,0,Alex Deutinger,0.0071
5641569,0,Florian Tröbinger,0.0071
2184004,0,Kevin Dooley,0.0143
1937567,2,Doron Ben-David,0.4273
1188481,2,Herzl Tobey,0.9675
1750071,2,Yaakov Zada Daniel,0.8655
109494,1,Montana Tucker,0.096
1245974,1,Adi Himelbloy,0.168
5764931,1,Hadar shitrit,0.0143
2119609,1,Marina Maximilian Blumin,0.2417
87875,2,Arak Amornsupasiri,1.2256
3205213,2,Koen Wauters,0.2539
1563389,2,Hubertus Geller,0.3004
2654247,0,Alexander Man,0.1193
3542377,2,Alessio Medas,0.109
4847621,0,Julia Martínez,0.0887
4178402,0,Diego Garisa,0.1856
929712,1,Sonia Almarcha,0.9368
1706738,2,Itzan Escamilla,1.5948
4847623,0,Montse Díaz,0.0143
1892378,2,Iñigo de la Iglesia,0.2057
1621575,0,Elvira Cuadrupani,0.2101
3247403,1,Lucía de la Puerta,0.2012
2411224,0,Gerardo de Pablos,0.1483
4701912,0,Ryan Thomas,0.0071
4701915,0,Mina Izaie,0.0071
4943046,0,Fox Hughes,0.0071
5386799,0,Megan Millis,0.0071
1208188,0,Alexander Heidenreich,0.1088
1554040,0,Eileen Meyer,0.0389
1208195,1,Renate Heymer,0.0785
130449,2,Hans Teuscher,0.2026
22789,2,Stefan Lisewski,0.5947
22843,2,Horst Schulze,0.4053
1999813,2,Joachim Pape,0.1205
23025,2,Werner Wieland,0.1074
5517,2,Hannes Stelzer,0.5223
393420,1,Anna Ukolova,0.6173
1925609,2,Artyom Alekseev,0.303
2063181,1,Natalia Berger,0.3294
555740,2,Eduard Radzyukevich,0.2462
2500789,1,Nataliya Medvedeva,0.3257
1251930,1,Svetlana Permyakova,0.3161
5498343,1,Diana Deeva,0.0379
2284049,2,Alexandr Marin,0.092
544616,2,Aleksandr Pashutin,0.6551
4730861,0,Hồng Thanh,0.0744
3975851,0,Tạ Lâm,0.0338
2077864,2,Chase Stokes,2.2124
972079,2,Desmin Borges,0.9521
208296,2,Callan Mulvey,1.5899
3115351,1,Diana Tsoy,0.6697
1872281,2,Daniel Jun,1.2412
1518194,2,Jonathan Whitesell,0.6961
2651106,2,Stephen Adekolu,0.4833
97614,2,Ronald Patrick Thompson,0.7714
1252319,2,Leo Chiang,0.9693
2008807,1,Angelina Strechina,1.4987
5065442,1,Alisa Stasyuk,0.0457
3240143,2,Fedor Gamaleya,0.0468
5765055,2,Ilya Koletsky,0.0168
5765056,1,Elizaveta Gureeva,0.0168
2469563,2,Sergey Blednykh,0.0955
5457466,2,Ilya Staroselsky,0.0602
5703999,0,Kenneth Dylan Weeks,0.0
5704001,0,Shayaan Baig,0.0
5704008,0,Aayan Rizvi,0.0
20661,2,Tsutomu Isobe,1.5347
223309,2,Shozo Iizuka,1.5589
105816,2,Shigeru Chiba,2.1086
20663,1,Gara Takashima,1.3713
20662,0,Ami Hasegawa,0.1845
226637,2,Hideyuki Hori,1.5862
142704,2,Kenichi Ogata,1.6428
83932,2,Osamu Saka,1.0594
615,1,Hisako Kyoda,1.2894
4062337,0,Chantel Foo,0.0071
5765192,0,Sarvanan Palanichamy,0.0
5765194,0,Sharmila Aziza,0.0
5765196,0,Ajay Aravind,0.0
5765240,0,Siddarth,0.0
8196,2,Ulrich Mühe,1.1852
20449,2,Arno Frisch,0.6421
18490,2,Frank Giering,0.6442
551782,0,Stefan Clapczynski,0.1979
45699,1,Doris Kunstmann,1.0354
551783,2,Christoph Bantzer,0.2964
221293,2,Wolfgang Glück,0.2905
551784,0,Susanne Meneghel,0.2274
551785,0,Monika Zallinger,0.132
126717,2,Joseph Chang,0.9864
1222312,1,Ariel Lin,0.8073
582557,2,King Shih-Chieh,1.1913
3126443,1,Bella Chen,0.2358
1749592,1,Ina Tsai,0.8908
38341,1,Bulle Ogier,0.764
102222,1,Carmen Machi,0.8463
224870,2,Paco León,0.7264
976465,1,Melani Olivares,0.413
560247,1,Miren Ibarguren,1.9178
82350,2,David Castillo,0.3465
931271,2,Eduardo Casanova,0.4668
1444941,1,Pepa Rus,0.3593
1444942,2,Canco Rodríguez,0.1929
234532,2,Secun de la Rosa,0.368
374832,2,Mariano Peña,0.4038
3286374,2,Masaya Sano,0.3099
1547747,1,Moka Kamishiraishi,1.335
1419911,2,Hayato Kakizawa,0.4854
3753486,0,Takahiro Yamamoto,0.1724
1244721,2,Shinji Kawada,0.9973
24651,1,Nana Mizuki,2.522
9706,2,Toshiyuki Morikawa,4.7577
583453,2,Dmitriy Nagiev,0.9252
1361250,2,Andrey Rozhkov,0.3342
583283,1,Nadezhda Markina,1.0633
2099888,1,Olga Kartunkova,0.2942
4685741,2,Andrey Maksimov,0.2897
1783719,2,Boris Dergachev,0.5161
2202678,2,Konstantin Beloshapka,0.8452
1752757,1,Yuliya Topolnitskaya,0.5145
3511639,2,Tommaso Cassissa,0.1191
2033966,1,Alice Maselli,0.1511
128236,1,Sabrina Ferilli,1.2062
3410685,0,Adriano Moretti,0.1291
3490,2,Adrien Brody,3.4996
23931,1,Mira Sorvino,2.8035
18285,1,Jennifer Esposito,3.1148
18313,2,Michael Rispoli,1.5872
56691,2,Saverio Guerra,1.2978
4890,2,Brian Tarantina,1.3657
122546,2,Al Palagonia,0.5763
18287,2,Ken Garito,0.5066
10739,1,Bebe Neuwirth,2.8109
1486367,2,Prabhakar,0.3228
204755,2,Nicole Ansari-Cox,0.4766
1251491,0,Rachael Hip-Flores,0.2304
3653298,0,Jarrod Bogan,0.0592
5186570,0,Nancy Frazen,0.0409
5186571,0,Marcus Rucks,0.0071
5186573,0,Tyler Anthony,0.0071
5186574,0,Peter Rambo,0.0168
5186575,0,Melissa Turkington,0.0327
5186576,0,Helga Fontánez,0.0429
5186577,0,Hernán Angulo,0.0143
4775227,0,Júlia Raya,0.0214
4775228,0,Martín Abello,0.0429
24894,1,Anabel Alonso,0.6426
118209,2,Edu Soto,0.2369
1902792,2,Gonçalo Diniz,0.1317
1510953,1,Elisabet Casanovas,0.5448
1510952,0,Adrian Grösser,0.2704
234520,2,Carlos Latre,0.5666
1456103,1,Ana Morgade,0.2428
2967251,0,Iñigo Galiano,0.2092
4939452,0,Paul Besnier,0.1153
4939453,0,Arthur Devaux,0.0764
4939454,0,Jasmine Kalisz Saurer,0.0902
114677,2,Michel Voïta,0.3028
3018389,0,Claudia Grob,0.0569
1599983,1,Kyoko Yoshine,1.0207
2487461,2,Kaito Takahashi,0.8013
5722108,0,Airi Nishikawa,0.0071
5704244,0,Muhammad Alfat Apriansyah,0.0071
2812623,0,Yousef Yazdani,0.0416
207800,2,Elvis Mitchell,0.7693
1837297,2,Damson Idris,3.0864
3810,2,Javier Bardem,4.2147
10920,2,Tobias Menzies,2.5835
3398,2,Kim Bodnia,2.2517
65447,1,Sarah Niles,1.912
1221073,2,Will Merrick,1.623
58431,2,Abdul Salis,0.6323
1979,2,Kevin Spacey,3.4
94431,2,Waleed Zuaiter,0.945
12797,2,Glenn Morshower,1.7651
4895674,1,Clara Pacini,0.2969
5122511,0,Yanis Rehaiem,0.0362
1266721,2,Austin Lin,1.6935
1354895,1,Vivian Sung,1.4252
966327,2,Edison Wang,1.4528
2155170,2,Lee Lee-Zen,1.088
1742837,1,Yao Yi Ti,0.5357
1794453,2,Kent Tsai Fan-Hsi,0.3053
2769638,2,Frederick Lee,0.7065
1630056,1,Lu Hsueh-Feng,0.3487
4379557,2,Ki-pin Ng,0.2337
35070,2,Akshay Kumar,1.7624
86019,2,Govardhan Asrani,1.4652
53674,2,Sharman Joshi,0.7808
55066,2,Sharat Saxena,2.356
6588,1,Isabella Rossellini,2.8965
1571018,1,Marie-France Bazzo,0.1831
590840,1,Louise Richer,0.1628
1770232,1,Rachida Azdouz,0.1282
2261685,0,François Tousignant,0.0352
5760240,0,Manon Genest,0.0143
2618940,0,Ibrahim Knight,0.0143
2618941,0,Terry Corbett,0.0168
2559763,0,Ryan Carr,0.0311
2618942,0,Stephen Singleton,0.0368
2618943,0,Beulah Byron,0.0214
2618944,0,Keith Senior,0.0143
2618945,0,Stuart Dienn,0.0239
2618946,0,Robert Midgley,0.0143
2618948,0,David Heslop,0.0143
76525,2,Gerry Bednob,1.0236
4183748,0,Edward Janda,0.1462
4183753,0,Nicholas Lombardi,0.16
4183755,0,Chris Milan,0.1098
1229795,2,Kenny Hotz,0.4789
17288,2,Michael Fassbender,4.1922
64916,1,Helena Bereen,0.3568
150174,0,Laine Megaw,0.6538
1728055,2,Brian Milligan,1.2537
210485,2,Liam McMahon,0.623
1665371,1,Karen Hassan,0.7082
945707,2,Frank McCusker,0.5445
1028444,2,Luis Ziembrowski,0.879
140541,2,Daniel Fanego,0.8965
1084273,0,Fernando Spiner,0.13
2427338,0,Aníbal Zaldivar,0.0071
5765529,0,Guillermo Saccomanno,0.0
3309467,0,Adriana Lestido,0.0071
5765531,0,Ricardo Roux,0.0
5765533,0,Leonardo Castellani,0.0
1622,2,Chang Chen,1.8871
1599701,2,Masashi Arifuku,0.9437
20327,2,Tarō Suwa,1.3868
2137314,1,Ritsuko Ohkusa,0.0699
1507320,0,Shiiko Utagawa,0.1064
1928300,2,Yûsuke Fukuchi,1.8203
1248921,2,Tetsuya Chiba,0.2691
4929796,0,Grant Bowes,0.0143
4929787,0,Graham Hamilton,0.0256
5642223,0,Alex Ramsey,0.0071
5642225,0,Gary Broad,0.0071
5642228,0,Jada Kiensler,0.0143
4266370,1,Jennifer Budinsky,0.0683
5765539,1,Lia Pizzuti,0.0071
5765540,0,Amber Thibert,0.0
4254570,0,Ed Hooft,0.0071
2060014,1,Leem Chae-young,0.2539
3087309,2,Kim Sun-hyuk,0.6588
1772732,1,Jeong So-yeong,0.2863
2363362,0,Adriana da Silva,0.0264
5765591,0,Clara da Silva,0.0143
1625880,2,Jun,1.1735
1016316,2,Wang Ziyi,0.7821
1516593,1,Lang Yueting,1.785
1881987,2,Lin Qiunan,0.9566
5191043,2,Li Zhekun,0.0646
39389,2,Titus Welliver,2.8088
78804,1,Jocelin Donahue,1.4278
3013234,2,Brady Hepner,1.5413
2476450,2,Judah Mackey,0.2468
2710310,2,Corteon Moore,1.3376
1270111,2,Jonathan Howard,1.5216
94304,2,Larry Cedar,1.23
5498716,0,Nick Epper,0.0704
5498721,0,Paul Wong,0.0286
2875081,0,Bryanna McQueeney,0.0768
1620959,0,Gloria Mann,0.1097
3437574,2,Ryon Thomas,0.1724
4050147,2,Chase Kelli Stockinger,0.0746
4050148,2,Bob Cummings,0.0653
3745844,2,Robert Manning,0.0311
2578704,1,Chelsey Grant,0.2548
132146,2,Robert Mann,0.0311
94023,1,Amy Weber,1.1421
4050293,0,David North,0.0
3995095,0,Reece Henderson,0.0261
3539148,2,Gregory Fung,0.0429
2020446,0,Jeffrey Harmer,0.0239
2734687,0,Jun Noh,0.0869
2017166,2,Jarmo Reha,0.0773
2884333,2,Rednar Annus,0.0338
4737280,0,Paul Abiline,0.0306
2247119,1,Ester Kuntu,0.2486
518,2,Danny DeVito,3.4229
22131,2,J. T. Walsh,2.0636
4764,2,John C. Reilly,5.2601
65017,1,Natalija Nogulich,1.239
1213105,2,Kevin Crowley,1.5429
10360,2,Robert Prosky,2.2206
